loan_id,age,income,employment_status,loan_amount,interest_rate,loan_term,credit_score,past_due_payments,on_time_payments,collateral,loan_type,default
2805,24,143027,Unemployed,2134,13.33,36,532,1,18,None,Auto,0
2806,41,75957,Unemployed,14389,13,36,756,3,48,Property,Auto,0
2807,39,23289,Self-Employed,40210,17.22,48,833,1,16,Property,Business,0
2808,35,137852,Unemployed,8917,13.63,12,659,2,49,None,Personal,1
2809,29,120753,Unemployed,22849,9.95,60,375,8,49,Vehicle,Auto,1
2810,43,38388,Self-Employed,9836,8.88,48,411,2,12,Property,Auto,1
2811,25,37613,Self-Employed,41168,11.81,24,386,6,13,Property,Business,1
2812,40,98530,Self-Employed,2643,11.03,12,405,8,31,None,Personal,0
2813,48,104976,Unemployed,37640,13.85,36,457,4,44,Property,Auto,0
2814,33,36733,Employed,12889,10.92,24,524,9,36,None,Home,1
2815,46,54450,Self-Employed,27440,14.65,24,480,1,47,None,Home,0
2816,35,107202,Employed,31407,17.03,24,410,4,33,Vehicle,Auto,0
2817,21,122452,Unemployed,9195,17.74,12,404,5,19,Vehicle,Auto,0
2818,24,48907,Employed,37210,6.81,24,637,1,18,None,Home,0
2819,23,72681,Self-Employed,21318,12.04,48,627,7,10,None,Personal,1
2820,56,86494,Employed,46115,12.07,60,403,9,27,None,Personal,1
2821,36,140622,Self-Employed,47423,11.3,48,303,8,24,Vehicle,Home,0
2822,42,92215,Self-Employed,9422,11.41,36,529,2,49,Vehicle,Auto,1
2823,34,29741,Unemployed,2467,6.3,24,838,5,32,Vehicle,Business,0
2824,36,133633,Employed,11591,9.24,60,456,6,6,None,Auto,0
2825,43,94207,Employed,45720,5.09,60,355,7,36,None,Business,0
2826,46,40678,Unemployed,17597,8.41,12,707,4,18,Vehicle,Home,0
2827,38,147058,Employed,32668,14.9,12,634,7,29,Vehicle,Auto,0
2828,32,119550,Self-Employed,40002,13.77,24,710,9,34,Property,Auto,0
2829,27,38198,Unemployed,16112,15.33,48,403,9,24,Property,Personal,1
2830,56,149387,Unemployed,41137,7.27,24,554,9,38,Vehicle,Home,1
2831,64,74733,Employed,33036,8.66,36,498,8,8,Vehicle,Personal,1
2832,56,145077,Employed,14333,13.14,24,323,6,6,None,Business,1
2833,64,22749,Unemployed,21727,16.07,48,405,4,32,Vehicle,Business,0
2834,48,141790,Self-Employed,28957,15.54,12,767,6,47,Property,Auto,1
2835,37,108250,Employed,48447,17.28,48,375,5,22,Property,Business,0
2836,28,103838,Employed,22076,14.82,12,533,9,47,Vehicle,Personal,1
2837,61,114757,Self-Employed,35596,7.66,36,578,9,16,None,Home,0
2838,29,81856,Employed,31644,7.87,36,728,9,18,None,Auto,1
2839,59,30524,Unemployed,44265,15.07,60,769,2,29,Property,Personal,0
2840,31,143902,Self-Employed,12273,5.23,60,538,5,28,Vehicle,Business,0
2841,55,29276,Unemployed,3003,7.23,48,634,9,15,Vehicle,Personal,1
2842,25,96565,Unemployed,26602,12.12,60,474,6,43,Vehicle,Auto,0
2843,44,147360,Self-Employed,15842,17.55,36,552,7,21,Property,Personal,0
2844,43,64952,Self-Employed,40542,7.63,60,686,1,12,None,Home,1
2845,37,45272,Employed,4623,17.55,48,395,1,39,Vehicle,Home,0
2846,49,62195,Self-Employed,17113,10.33,12,430,6,37,Vehicle,Home,0
2847,51,62360,Self-Employed,17324,10.62,36,752,0,27,None,Auto,0
2848,59,40132,Employed,1343,8.52,24,314,5,20,Vehicle,Business,0
2849,21,106254,Unemployed,37504,7.55,24,697,1,10,None,Home,0
2850,35,121748,Self-Employed,38803,7.63,24,306,7,43,Property,Home,1
2851,24,40627,Unemployed,31816,9.1,24,408,5,46,Property,Home,0
2852,54,82565,Unemployed,43548,12.54,48,800,1,23,None,Business,0
2853,48,43032,Self-Employed,25076,5.68,12,566,9,34,None,Business,1
2854,46,45125,Self-Employed,17404,17.39,12,445,8,38,Vehicle,Business,0
2855,30,133488,Self-Employed,34888,15.42,48,847,2,16,None,Business,0
2856,56,73813,Self-Employed,42972,12.88,48,690,8,47,Vehicle,Personal,0
2857,31,97363,Unemployed,28342,17.02,24,471,6,16,Vehicle,Business,0
2858,62,64766,Unemployed,27292,17.89,48,581,4,20,Vehicle,Business,0
2859,44,99800,Self-Employed,32698,13.02,60,400,6,42,Vehicle,Auto,1
2860,41,144213,Unemployed,22840,16.5,48,751,1,49,None,Business,0
2861,55,57659,Unemployed,7398,5.21,12,383,1,42,None,Personal,0
2862,37,63497,Employed,24625,13.34,60,557,6,34,None,Auto,0
2863,29,69248,Employed,10943,9.95,12,581,5,14,None,Business,0
2864,41,136602,Self-Employed,28689,10.98,12,767,6,22,None,Auto,0
2865,43,34833,Self-Employed,31675,11.22,48,395,6,31,Vehicle,Home,0
2866,24,56216,Employed,23602,11.68,12,487,5,34,None,Business,0
2867,35,139102,Self-Employed,18901,13.32,36,803,3,34,None,Personal,0
2868,33,76728,Self-Employed,1972,17.62,24,316,9,44,None,Auto,0
2869,62,61618,Self-Employed,2707,12.47,48,726,7,24,Property,Personal,0
2870,40,138706,Self-Employed,48125,6.74,60,392,4,6,None,Business,0
2871,64,60029,Employed,29514,11.57,60,807,9,18,Property,Auto,1
2872,39,139358,Employed,20233,7.44,12,319,1,44,None,Business,1
2873,59,146318,Unemployed,10837,14.52,36,422,7,10,Vehicle,Auto,0
2874,54,21019,Employed,7653,14.41,60,333,0,38,Property,Business,1
2875,47,102751,Employed,21938,13.96,24,446,7,6,Vehicle,Home,1
2876,51,66741,Unemployed,25990,13.65,36,388,2,39,Vehicle,Personal,0
2877,47,117060,Employed,45152,6.01,24,803,3,11,Property,Business,0
2878,25,91150,Employed,14674,13.44,12,593,7,21,Property,Home,0
2879,41,42379,Employed,12372,7.29,12,353,0,26,Property,Business,0
2880,63,94891,Unemployed,19739,10.91,24,425,7,14,None,Business,0
2881,60,136801,Unemployed,18273,10.39,60,796,1,46,Vehicle,Business,0
2882,64,148678,Unemployed,20696,14.81,12,410,7,14,Vehicle,Auto,1
2883,42,39194,Unemployed,2906,14.04,60,677,7,35,Property,Auto,0
2884,58,70664,Self-Employed,20833,9.25,36,636,6,7,None,Personal,1
2885,32,50400,Unemployed,38039,13.7,60,487,8,14,None,Personal,1
2886,54,84259,Employed,17912,14.77,60,847,2,37,Property,Business,0
2887,38,94489,Employed,7239,9.1,48,330,6,9,Property,Home,0
2888,48,99057,Self-Employed,13327,11.09,12,659,6,11,Vehicle,Business,0
2889,48,79131,Self-Employed,20311,11.37,48,404,0,38,Vehicle,Home,0
2890,43,127574,Self-Employed,3384,14.39,60,496,3,33,None,Personal,0
2891,58,99399,Unemployed,7893,11.57,24,654,2,11,None,Business,0
2892,49,98827,Employed,39902,13.16,60,805,3,10,Vehicle,Business,0
2893,57,71655,Unemployed,18304,7.85,60,529,3,49,Vehicle,Personal,0
2894,59,122545,Employed,21121,13.57,12,557,5,43,None,Auto,0
2895,64,24111,Self-Employed,7161,17.59,12,830,1,18,None,Auto,0
2896,57,30898,Unemployed,33605,13.22,60,360,9,31,None,Business,1
2897,43,149792,Self-Employed,37598,15.34,24,342,5,34,Property,Personal,1
2898,34,39157,Self-Employed,19893,11.11,12,786,0,17,Vehicle,Business,1
2899,54,136820,Self-Employed,13686,12.91,24,644,1,39,Property,Business,1
2900,51,106368,Unemployed,42347,6.74,12,576,6,43,Vehicle,Home,1
2901,52,77549,Employed,10655,15.06,48,390,2,45,Vehicle,Personal,1
2902,38,81074,Self-Employed,34945,5.99,36,812,9,38,Property,Personal,0
2903,53,78781,Unemployed,32065,12.51,12,669,7,12,None,Home,0
2904,51,55093,Unemployed,1851,10.54,36,393,9,18,None,Auto,1
2905,51,61051,Unemployed,22505,10.79,60,747,1,12,Vehicle,Business,0
2906,38,131905,Unemployed,21530,6.97,24,635,5,8,Property,Auto,0
2907,38,116147,Employed,21995,9.24,24,749,7,18,None,Personal,0
2908,31,110884,Unemployed,1943,5.72,48,836,2,36,Vehicle,Business,0
2909,62,30229,Unemployed,39100,14.76,48,531,8,10,None,Auto,1
2910,27,22685,Employed,19662,7.9,48,754,9,16,None,Personal,0
2911,36,88959,Employed,35131,10.92,12,787,9,28,Vehicle,Business,0
2912,44,103615,Employed,21973,9.77,36,490,2,23,None,Auto,0
2913,23,86447,Unemployed,14746,7.01,48,609,5,48,Property,Auto,1
2914,46,125536,Employed,16581,11.64,60,728,0,18,Vehicle,Auto,1
2915,23,90933,Self-Employed,23953,16.06,36,604,8,42,None,Home,0
2916,25,115719,Unemployed,15922,16.83,12,672,2,5,Vehicle,Business,0
2917,38,43725,Self-Employed,38139,6.63,24,619,8,37,Vehicle,Home,1
2918,56,135166,Employed,19981,5.54,36,301,5,45,None,Business,1
2919,56,75826,Self-Employed,31809,13.15,48,592,9,23,Property,Auto,1
2920,34,49709,Self-Employed,38528,8.95,48,484,4,36,None,Home,0
2921,35,20932,Unemployed,18694,16.04,48,848,8,49,Vehicle,Personal,0
2922,34,138776,Employed,14278,9.79,12,729,6,20,Property,Business,0
2923,62,49825,Self-Employed,40938,8.16,12,828,3,36,Vehicle,Home,0
2924,47,132012,Unemployed,33701,16.31,12,378,3,24,None,Home,0
2925,51,127223,Unemployed,43543,8.93,48,694,5,42,Property,Home,0
2926,37,93740,Employed,13079,5.37,12,459,1,17,Vehicle,Auto,0
2927,60,20551,Employed,27685,9.25,36,512,8,46,Vehicle,Business,1
2928,25,115891,Self-Employed,19018,12.72,24,718,9,44,Property,Home,0
2929,62,127612,Unemployed,1434,9.28,36,648,0,38,None,Home,0
2930,23,129569,Employed,36322,6.43,24,373,7,36,None,Auto,1
2931,57,47732,Employed,4296,9.37,48,521,8,49,None,Home,0
2932,57,31166,Employed,21614,6.09,48,333,0,35,None,Business,0
2933,61,96804,Employed,48615,17.25,48,515,4,43,Vehicle,Business,0
2934,42,32740,Employed,31576,13.41,24,705,5,24,None,Personal,0
2935,52,72885,Unemployed,41884,5.46,36,609,1,34,Vehicle,Auto,0
2936,45,129758,Self-Employed,33433,5.53,36,752,9,9,None,Personal,0
2937,48,93784,Unemployed,2741,14.6,36,730,3,29,Property,Auto,0
2938,35,23861,Employed,47589,11.46,36,310,3,17,Property,Home,1
2939,53,75049,Unemployed,34710,12.1,60,766,6,34,Property,Personal,0
2940,34,92342,Employed,39331,15.91,12,420,1,25,Vehicle,Personal,0
2941,42,80542,Unemployed,47319,8.88,12,670,4,42,Property,Personal,1
2942,64,81537,Employed,16006,15.73,48,340,4,5,None,Auto,0
2943,45,100231,Self-Employed,46848,16.11,36,471,2,45,Vehicle,Auto,1
2944,36,58757,Self-Employed,21193,6.04,48,697,9,38,Property,Personal,1
2945,32,101851,Unemployed,20756,15.79,12,755,3,6,None,Home,0
2946,62,88113,Self-Employed,26605,7.39,12,373,4,24,Property,Personal,0
2947,54,115028,Self-Employed,4715,12.74,60,684,3,10,Property,Personal,1
2948,56,25713,Employed,9292,9.59,36,383,3,13,Property,Personal,0
2949,33,25341,Employed,40379,11.9,48,592,9,9,Vehicle,Business,1
2950,39,106510,Self-Employed,29711,5.25,36,440,5,32,Property,Auto,0
2951,27,52066,Employed,18387,17.87,60,341,4,27,Property,Business,0
2952,53,140455,Unemployed,19287,12.56,12,550,1,49,Vehicle,Auto,0
2953,50,74711,Employed,8054,16.2,48,463,0,24,None,Business,0
2954,27,64070,Self-Employed,28001,7.45,48,547,8,44,Property,Auto,1
2955,36,77583,Self-Employed,47829,8.3,12,552,9,9,Property,Business,0
2956,48,46108,Self-Employed,27767,10.29,60,667,0,18,Vehicle,Personal,0
2957,60,97648,Unemployed,17372,10.21,36,527,6,18,Property,Business,0
2958,35,100981,Self-Employed,49094,6.62,36,321,7,39,None,Auto,1
2959,43,121318,Unemployed,16416,13.85,12,461,1,46,Property,Auto,1
2960,36,92838,Employed,22233,5.01,36,676,3,6,None,Personal,0
2961,46,122511,Self-Employed,31470,17.96,24,749,3,11,Property,Home,0
2962,37,143092,Employed,44080,9.31,24,443,8,38,Vehicle,Auto,0
2963,42,140045,Employed,18965,11.16,36,624,5,26,Vehicle,Personal,1
2964,40,38981,Self-Employed,17388,9.25,12,767,2,19,None,Home,0
2965,33,73867,Employed,41768,9.44,60,565,7,35,Property,Personal,1
2966,60,148742,Self-Employed,10929,8.66,12,551,9,20,None,Personal,0
2967,62,20045,Unemployed,27088,6.94,48,830,9,6,None,Personal,1
2968,37,67873,Unemployed,15465,16.67,60,449,4,7,Vehicle,Auto,0
2969,27,124296,Unemployed,13832,9.61,60,450,8,39,None,Business,0
2970,49,113296,Unemployed,12295,13.9,60,399,9,45,Vehicle,Home,0
2971,62,139123,Self-Employed,20340,6.9,60,695,5,47,Vehicle,Auto,0
2972,43,106314,Self-Employed,10008,17.78,60,845,0,46,Vehicle,Business,0
2973,24,48131,Employed,30009,5.73,48,769,3,19,Property,Personal,0
2974,38,116128,Unemployed,17616,12.91,24,521,8,49,None,Business,0
2975,23,59550,Unemployed,3090,9.4,48,776,6,48,None,Auto,0
2976,36,44000,Self-Employed,6310,10.27,36,595,6,29,Vehicle,Personal,0
2977,47,74965,Employed,7485,11.16,48,332,7,26,None,Home,0
2978,59,123781,Employed,41591,14.85,24,499,4,47,Vehicle,Home,0
2979,40,65125,Employed,38379,10.55,12,445,2,27,Property,Business,1
2980,60,88257,Employed,35359,15.43,36,303,7,25,None,Business,0
2981,53,136911,Unemployed,16865,13.68,36,736,5,15,Property,Auto,0
2982,31,49073,Employed,48033,9.13,12,813,3,33,Property,Personal,1
2983,47,55272,Self-Employed,10324,17.12,48,705,7,5,Property,Home,0
2984,37,96780,Employed,16286,12.51,48,300,0,16,Vehicle,Home,0
2985,26,87640,Employed,35687,15.42,36,311,7,41,Vehicle,Personal,0
2986,54,97608,Self-Employed,31479,7.22,36,509,5,31,Property,Business,0
2987,64,145027,Unemployed,44567,16.52,48,683,2,48,None,Home,0
2988,40,61230,Employed,3238,17.69,48,786,6,42,None,Home,0
2989,57,112853,Employed,17638,10.11,36,351,0,19,None,Auto,0
2990,38,33668,Unemployed,27884,10.53,12,397,8,45,Vehicle,Auto,1
2991,37,65481,Self-Employed,6996,9.21,24,488,9,33,None,Personal,1
2992,56,45400,Employed,21282,6.04,36,728,0,43,Vehicle,Auto,0
2993,52,111894,Unemployed,16902,10.08,36,510,0,47,None,Business,0
2994,32,32896,Unemployed,42109,6.36,36,829,4,23,Property,Business,1
2995,29,131924,Unemployed,19651,12.11,36,753,7,46,Property,Business,1
2996,55,62627,Employed,5787,15.77,36,330,1,9,Vehicle,Business,0
2997,53,137577,Employed,44484,6.65,36,707,1,42,Vehicle,Home,0
2998,26,47469,Unemployed,41267,5.6,24,652,5,11,Property,Auto,0
2999,37,96402,Unemployed,43742,6.64,48,429,9,8,Vehicle,Business,1
3000,40,71969,Unemployed,17020,12.47,36,336,9,32,None,Business,0
3001,25,69015,Self-Employed,42946,6.97,24,447,0,43,Property,Auto,1
3002,54,69822,Employed,1418,16.27,36,582,4,21,Property,Home,0
3003,46,30378,Employed,19496,17.77,60,718,3,25,None,Home,0
3004,53,91344,Employed,27940,6.59,24,696,7,46,Property,Home,0
3005,39,79525,Employed,15398,7.93,60,597,4,21,Vehicle,Auto,0
3006,29,79205,Unemployed,26987,15.44,36,567,7,31,Vehicle,Home,0
3007,33,52932,Employed,3122,15.34,60,528,4,36,Property,Auto,0
3008,31,122722,Unemployed,20434,5.71,12,571,7,11,Vehicle,Auto,1
3009,41,93018,Employed,12828,5.47,48,541,9,15,None,Business,0
3010,63,21954,Employed,9326,10.66,60,684,8,39,Property,Auto,0
3011,40,22118,Self-Employed,20233,17.33,12,681,9,35,Vehicle,Home,0
3012,34,35895,Employed,49592,6.77,24,549,8,45,Vehicle,Business,0
3013,34,42858,Self-Employed,10992,15.92,24,337,4,14,None,Business,1
3014,48,43474,Employed,16472,15.98,48,610,8,17,Property,Home,0
3015,60,129633,Self-Employed,34981,8.75,12,782,8,14,None,Home,1
3016,41,114358,Employed,6078,5.58,12,454,8,12,Property,Personal,0
3017,54,137721,Self-Employed,35032,6.46,60,697,4,35,Vehicle,Personal,1
3018,30,46295,Unemployed,17549,15.66,48,808,7,18,Property,Auto,1
3019,54,49322,Unemployed,26236,11.08,60,323,7,27,Property,Business,1
3020,35,113327,Unemployed,42804,13.79,12,604,1,37,None,Auto,0
3021,40,136057,Employed,25637,9.21,60,795,2,33,Property,Personal,1
3022,24,40261,Employed,43850,10.79,12,580,6,9,Property,Personal,1
3023,37,118546,Employed,16414,13.87,60,630,2,10,Property,Auto,0
3024,41,51044,Unemployed,37233,8.88,12,468,0,40,Vehicle,Personal,0
3025,44,94999,Employed,49442,6.75,48,419,1,33,None,Personal,0
3026,57,33015,Employed,36749,7.18,36,575,3,20,Property,Home,1
3027,49,133975,Employed,9998,15.25,60,547,2,12,Vehicle,Personal,0
3028,21,131498,Employed,21662,12.99,24,305,1,23,Property,Personal,0
3029,48,142390,Unemployed,15369,5.03,48,388,2,37,None,Auto,0
3030,40,35750,Employed,3351,7.09,36,708,8,29,Property,Auto,1
3031,64,126100,Employed,27985,15.7,12,521,6,11,Property,Auto,1
3032,22,38693,Unemployed,32071,16.71,36,341,5,8,Vehicle,Auto,1
3033,23,118402,Employed,41925,10.82,48,480,6,35,None,Personal,1
3034,50,72485,Self-Employed,31989,6.38,24,402,4,11,None,Home,0
3035,28,110584,Employed,48952,15.35,60,611,0,29,Property,Auto,0
3036,58,75372,Unemployed,17669,8.62,48,440,2,31,Property,Auto,0
3037,36,102998,Self-Employed,22463,13.32,12,509,4,47,Vehicle,Business,0
3038,48,145145,Employed,23764,5.38,36,489,9,15,Property,Auto,0
3039,47,108335,Unemployed,7902,11.4,12,404,8,38,Vehicle,Auto,0
3040,56,101444,Self-Employed,44982,16.78,36,369,2,18,Property,Business,1
3041,57,108955,Self-Employed,37407,16.65,36,359,2,46,None,Auto,0
3042,26,137624,Unemployed,19834,17.76,24,723,6,27,None,Auto,0
3043,42,69493,Unemployed,24197,12.17,60,810,6,31,Property,Home,0
3044,25,91980,Self-Employed,39369,16.6,36,495,4,48,Vehicle,Personal,0
3045,52,63531,Employed,5795,8.5,60,530,1,38,Property,Personal,0
3046,21,124927,Employed,36370,15.8,48,711,3,38,Property,Auto,1
3047,62,41522,Self-Employed,13670,10.64,60,426,9,21,Property,Personal,1
3048,22,139709,Unemployed,23101,17.36,12,418,6,24,Vehicle,Home,1
3049,22,129069,Unemployed,11366,16.17,12,426,1,17,Property,Personal,0
3050,22,60433,Self-Employed,43971,11.05,48,311,6,49,Vehicle,Auto,1
3051,60,142017,Employed,44748,7.46,12,580,3,7,Property,Personal,0
3052,57,129485,Employed,4082,17.02,36,794,8,26,None,Business,0
3053,52,149423,Unemployed,46592,10.17,60,814,6,12,Vehicle,Auto,0
3054,40,21175,Employed,6476,13.34,60,494,6,31,Property,Home,0
3055,54,38695,Unemployed,2307,13.41,12,333,5,17,None,Home,1
3056,57,106521,Employed,2448,10.38,12,604,8,23,Property,Business,0
3057,36,37085,Unemployed,18002,16.5,24,638,5,44,Property,Home,0
3058,45,69382,Unemployed,43205,13.07,48,756,4,49,Property,Business,0
3059,59,92719,Employed,35371,6.54,60,444,8,5,Property,Auto,0
3060,28,119648,Unemployed,33503,5.88,12,833,6,28,None,Personal,0
3061,63,136335,Unemployed,10217,14.94,24,501,6,38,None,Auto,0
3062,21,22987,Employed,40777,15.73,36,355,4,32,None,Personal,1
3063,21,46015,Unemployed,34697,17,36,547,6,26,Vehicle,Auto,1
3064,50,32555,Self-Employed,13436,11.53,48,761,8,24,Vehicle,Personal,0
3065,23,58383,Employed,12413,13.26,48,492,5,7,None,Home,1
3066,42,104322,Self-Employed,4918,16.23,24,706,8,19,Vehicle,Home,1
3067,58,83654,Self-Employed,16888,9.55,12,738,1,39,Vehicle,Home,0
3068,49,24541,Employed,49781,10.32,60,458,5,7,Vehicle,Auto,1
3069,57,102514,Self-Employed,30709,16.58,12,653,6,21,Vehicle,Personal,0
3070,62,114747,Self-Employed,43490,15.8,60,477,1,33,Property,Home,1
3071,48,37248,Unemployed,3000,15.46,48,356,7,21,Property,Personal,0
3072,57,112034,Unemployed,22912,17.49,36,350,6,27,None,Personal,0
3073,24,65307,Employed,47892,14.41,24,774,7,34,Vehicle,Home,0
3074,38,136733,Employed,33724,8.54,36,700,3,20,None,Home,0
3075,31,73171,Unemployed,35110,10.34,24,763,2,33,Vehicle,Business,0
3076,56,111473,Unemployed,19794,10.83,60,726,1,28,None,Business,0
3077,58,38545,Unemployed,29558,9.24,60,450,4,20,Property,Home,0
3078,37,122254,Self-Employed,25879,11.03,12,780,8,39,Vehicle,Business,0
3079,37,76827,Self-Employed,49886,17.78,36,566,9,46,None,Personal,1
3080,51,33687,Employed,21042,16.84,36,689,7,31,Property,Business,1
3081,53,50950,Employed,20832,12.28,36,410,6,8,Vehicle,Home,1
3082,28,53922,Employed,40612,17.13,12,423,8,25,None,Home,0
3083,28,110025,Unemployed,36037,12.67,24,656,7,20,Vehicle,Home,0
3084,40,70319,Employed,29228,15.24,48,436,5,39,None,Business,1
3085,31,117294,Employed,7298,16.6,48,782,6,9,Property,Auto,0
3086,28,41636,Self-Employed,20962,10.89,36,304,1,34,Property,Personal,1
3087,43,73715,Employed,34520,6.57,48,830,6,10,Property,Auto,1
3088,21,41937,Self-Employed,23864,12.51,48,559,7,37,Property,Personal,0
3089,30,58583,Self-Employed,48669,12.91,60,654,6,43,Property,Auto,0
3090,27,141526,Unemployed,34444,17.56,24,332,3,34,Property,Business,1
3091,27,84982,Self-Employed,49612,7.35,12,418,7,13,None,Business,0
3092,38,71931,Employed,26774,15.91,12,559,0,32,None,Personal,0
3093,28,117276,Employed,24202,17.74,60,314,5,44,Property,Auto,0
3094,43,92649,Self-Employed,12739,7.99,48,595,9,49,None,Home,0
3095,30,101758,Employed,6147,16.26,48,536,4,36,None,Business,0
3096,54,86199,Employed,19956,5.06,12,617,1,36,Property,Home,0
3097,48,86290,Self-Employed,40117,10.53,36,448,4,20,Vehicle,Business,0
3098,31,139269,Employed,43590,6.43,48,595,7,18,Property,Auto,0
3099,35,117951,Employed,40043,17.31,60,730,4,47,Property,Home,0
3100,54,67504,Employed,44281,7.1,24,811,0,28,Vehicle,Business,0
3101,25,88653,Unemployed,34007,17.6,48,760,5,20,Property,Business,0
3102,27,51893,Self-Employed,7704,5.68,12,530,7,44,Property,Auto,0
3103,50,110584,Employed,37221,13.75,12,565,7,39,Vehicle,Home,0
3104,64,65296,Unemployed,4049,7.91,60,660,6,9,None,Personal,0
3105,54,139044,Employed,29422,11.57,24,689,1,39,Property,Personal,0
3106,31,47836,Employed,39046,12.07,24,613,1,5,Property,Auto,0
3107,35,108997,Employed,14733,10.37,12,829,1,23,None,Auto,0
3108,36,55714,Employed,47839,13.95,60,635,9,45,Vehicle,Home,1
3109,34,75258,Self-Employed,33747,12.97,36,796,5,33,Vehicle,Personal,0
3110,31,61724,Self-Employed,21155,9.88,60,359,5,49,Property,Auto,1
3111,59,66650,Employed,2776,11.05,36,774,0,16,Vehicle,Business,0
3112,46,39359,Unemployed,18886,13.29,12,425,0,23,None,Home,1
3113,63,140535,Self-Employed,1456,16.15,48,663,5,46,Vehicle,Personal,0
3114,26,123625,Unemployed,3851,15.51,24,330,6,12,None,Home,0
3115,37,23634,Unemployed,10704,14.99,12,774,5,36,None,Auto,1
3116,53,56096,Unemployed,19839,11.74,24,339,4,38,None,Auto,1
3117,45,47527,Self-Employed,11936,7.39,48,406,7,30,Property,Auto,1
3118,48,139418,Unemployed,17078,9.86,48,799,4,48,Vehicle,Business,1
3119,64,145178,Self-Employed,2244,13.82,24,625,3,48,Vehicle,Business,0
3120,56,146607,Unemployed,8490,13.19,60,682,5,35,None,Business,0
3121,37,87774,Employed,3500,10.36,12,815,4,42,Property,Auto,0
3122,23,118666,Unemployed,26404,11.72,60,405,8,9,Property,Business,0
3123,62,133206,Unemployed,2215,12.38,12,820,5,29,Vehicle,Personal,1
3124,44,82518,Unemployed,46712,12.97,60,818,5,41,None,Auto,0
3125,40,117027,Employed,15904,13.71,24,547,5,20,Property,Personal,1
3126,40,75075,Self-Employed,43008,14.83,36,796,9,25,None,Personal,1
